 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.6020000760909170        1.7134373447633484       0.88497207449518633       0.54649014056574052        1.3261417390229739        2.5376522393166563       0.15276801854323607     
   1.6040000761859119        1.7155067232617243       0.88786613302702466       0.54667030072347400        1.3267810275832834        2.5383894051606184       0.15289768944661958     
   1.6060000762809068        1.7182188299716576       0.89154504181246452       0.54362043262328408        1.3228815162694627        2.5352305443574106       0.15262365681327994     
   1.6080000763759017        1.7203962687528414       0.89440598654166770       0.54381546113331625        1.3235565598646115        2.5359974110947552       0.15275370701458038     
   1.6100000764708966        1.7230954776943663       0.89804830310022543       0.54081466938990730        1.3196926429775653        2.5328535464804367       0.15247691740410046     
   1.6120000765658915        1.7251154855230593       0.90087640922228562       0.54100926419101369        1.3203533540033365        2.5336073184967778       0.15260449181744182     
   1.6140000766608864        1.7276896093951704       0.90447840989345862       0.53811503915944769        1.3166619951705782        2.5305825771309727       0.15233371763457873     
   1.6160000767558813        1.7296976410057130       0.90728085262002123       0.53834383607460601        1.3173489248900494        2.5313540645916528       0.15245999265569624     
   1.6180000768508762        1.7322284116669544       0.91080903763632426       0.53578511097999759        1.3141460711686275        2.5287343803963860       0.15223630928309961     
   1.6200000769458711        1.7342340494021200       0.91359872320965052       0.53580682463061124        1.3145506973580783        2.5292669618492378       0.15233769825881061     
